Nr;ID;Name;Age;Nationality;Club;Club Logo;Value;Wage;Preferred Foot;Position;Height;Weight
13425;238182;A. Amaya;17;Colombia;Atlético Huila;https://cdn.sofifa.org/teams/2/light/112528.png;€600K;€1K;Left;RM;5'7;143lbs
13426;182374;Du Zhenyu;35;China PR;Changchun Yatai FC;https://cdn.sofifa.org/teams/2/light/111769.png;€130K;€2K;Left;LM;5'9;154lbs
13427;205159;C. Raglan;25;England;Oxford United;https://cdn.sofifa.org/teams/2/light/1951.png;€300K;€2K;Right;CB;6'1;165lbs
13428;208999;D. Wright;23;England;St. Johnstone FC;https://cdn.sofifa.org/teams/2/light/100804.png;€425K;€1K;Right;RM;5'9;152lbs
13429;245351;W. Pérez;19;Argentina;Club Atlético Huracán;https://cdn.sofifa.org/teams/2/light/111711.png;€650K;€1K;Left;LM;5'9;168lbs
13430;213864;B. Utvik;22;Norway;Sarpsborg 08 FF;https://cdn.sofifa.org/teams/2/light/112199.png;€375K;€1K;Right;CB;6'0;165lbs
13431;235368;E. Torres;20;Mexico;Guadalajara;https://cdn.sofifa.org/teams/2/light/1880.png;€500K;€5K;Left;RM;5'5;121lbs
13432;211305;A. Tabanelli;28;Italy;Lecce;https://cdn.sofifa.org/teams/2/light/347.png;€300K;€1K;Right;CM;6'4;172lbs
13433;211817;A. Berzel;26;Germany;TSV 1860 München;https://cdn.sofifa.org/teams/2/light/33.png;€300K;€1K;Right;RCB;6'0;174lbs
13434;212329;J. Cranston;24;Wales;Morecambe;https://cdn.sofifa.org/teams/2/light/357.png;€350K;€2K;Left;RDM;5'11;174lbs
13435;154729;C. Stefańczyk;34;Poland;Wisła Płock;https://cdn.sofifa.org/teams/2/light/1569.png;€90K;€1K;Right;RB;6'0;172lbs
13436;228713;M. Gómez;21;Colombia;Envigado FC;https://cdn.sofifa.org/teams/2/light/112526.png;€675K;€1K;Right;ST;5'11;154lbs
13437;230505;Fachendinho;26;Brazil;Santos;https://cdn.sofifa.org/teams/2/light/1053.png;€325K;€3K;Right;ST;5'11;163lbs
13438;236649;Y. van Osch;21;Netherlands;PSV;https://cdn.sofifa.org/teams/2/light/247.png;€425K;€1K;Right;GK;6'0;161lbs
13439;224618;Lin Chuangyi;25;China PR;Shanghai SIPG FC;https://cdn.sofifa.org/teams/2/light/112540.png;€400K;€3K;Right;CAM;5'10;154lbs
13440;235370;Yago;21;Brazil;Lobos BUAP;https://cdn.sofifa.org/teams/2/light/111035.png;€675K;€1K;Right;ST;5'8;141lbs
13441;207723;S. van der Lei;25;Netherlands;Dalkurd FF;https://cdn.sofifa.org/teams/2/light/113876.png;€300K;€1K;Right;GK;6'1;174lbs
13442;223083;M. Austin;27;Australia;Newcastle Jets;https://cdn.sofifa.org/teams/2/light/111398.png;€325K;€1K;Left;LW;6'1;172lbs
13443;244843;W. Balikwisha;19;Belgium;Standard de Liège;https://cdn.sofifa.org/teams/2/light/232.png;€575K;€1K;Right;RM;5'9;143lbs
13444;216172;M. Piątkowski;33;Poland;Miedź Legnica;https://cdn.sofifa.org/teams/2/light/112505.png;€190K;€1K;Right;ST;6'1;165lbs
13445;243052;H. Löfkvist;23;Sweden;Dalkurd FF;https://cdn.sofifa.org/teams/2/light/113876.png;€350K;€1K;Right;RCB;6'1;168lbs
13446;194412;B. N'Gala;28;England;Crawley Town;https://cdn.sofifa.org/teams/2/light/110890.png;€250K;€2K;Right;RCB;6'2;198lbs
13447;227693;N. Gjorgjev;20;FYR Macedonia;Grasshopper Club Zürich;https://cdn.sofifa.org/teams/2/light/322.png;€500K;€2K;Right;LM;5'9;150lbs
13448;232558;I. Anthony;20;Nigeria;FK Haugesund;https://cdn.sofifa.org/teams/2/light/1463.png;€350K;€1K;Right;CB;6'2;198lbs
13449;170350;J. Delétraz;32;France;Grenoble Foot 38;https://cdn.sofifa.org/teams/2/light/1805.png;€170K;€1K;Right;CDM;5'9;146lbs
13450;213871;K. Junker;24;Denmark;AC Horsens;https://cdn.sofifa.org/teams/2/light/1446.png;€400K;€2K;Left;RS;6'1;161lbs
13451;242287;F. Ortega;19;Argentina;Vélez Sarsfield;https://cdn.sofifa.org/teams/2/light/101088.png;€575K;€1K;Left;LB;5'10;165lbs
13452;243311;Josep Martínez;20;Spain;UD Las Palmas;https://cdn.sofifa.org/teams/2/light/472.png;€475K;€1K;Right;GK;6'3;176lbs
13453;243567;S. Barratt;22;England;Southend United;https://cdn.sofifa.org/teams/2/light/1954.png;€400K;€2K;Left;LM;6'2;143lbs
13454;214385;O. Rodas;31;Colombia;Boyacá Chicó FC;https://cdn.sofifa.org/teams/2/light/112019.png;€270K;€1K;Right;ST;5'9;165lbs
13455;235121;B. Lozano;21;Mexico;U.N.A.M.;https://cdn.sofifa.org/teams/2/light/1881.png;€550K;€3K;Left;RW;5'6;119lbs
13456;240497;I. Wadji;23;Senegal;FK Haugesund;https://cdn.sofifa.org/teams/2/light/1463.png;€475K;€1K;Right;ST;5'9;163lbs
13457;182385;Liu Weidong;31;China PR;Chongqing Dangdai Lifan FC SWM Team;https://cdn.sofifa.org/teams/2/light/112165.png;€270K;€2K;Right;RW;5'10;150lbs
13458;183665;B. Prokopič;30;Austria;SCR Altach;https://cdn.sofifa.org/teams/2/light/15009.png;€280K;€3K;Right;CM;5'11;163lbs
13459;189041;M. Gardawski;27;Germany;Korona Kielce;https://cdn.sofifa.org/teams/2/light/111083.png;€325K;€1K;Right;LB;5'10;165lbs
13460;225650;T. King;23;England;AFC Wimbledon;https://cdn.sofifa.org/teams/2/light/112259.png;€325K;€2K;Right;GK;6'1;176lbs
13461;227698;P. Sarr;25;Senegal;FC Zürich;https://cdn.sofifa.org/teams/2/light/894.png;€375K;€3K;Right;CM;5'11;154lbs
13462;238194;N. Bustos;19;Argentina;Club Atlético Talleres;https://cdn.sofifa.org/teams/2/light/112670.png;€650K;€2K;Right;RW;5'9;163lbs
13463;238962;M. Bauer;23;Germany;SpVgg Unterhaching;https://cdn.sofifa.org/teams/2/light/172.png;€350K;€1K;Right;RB;5'9;168lbs
13464;239986;Javi Alonso;19;Spain;CD Tenerife;https://cdn.sofifa.org/teams/2/light/260.png;€650K;€1K;Left;CM;6'0;172lbs
13465;181106;H. Hosogai;32;Japan;Kashiwa Reysol;https://cdn.sofifa.org/teams/2/light/101145.png;€170K;€2K;Right;CDM;5'10;152lbs
13466;235123;A. Iniestra;22;Mexico;U.N.A.M.;https://cdn.sofifa.org/teams/2/light/1881.png;€475K;€3K;Left;RDM;5'9;174lbs
13467;237683;N. Holland;20;England;West Ham United;https://cdn.sofifa.org/teams/2/light/19.png;€675K;€8K;Right;LM;5'10;154lbs
13468;240755;P. Nguinda;22;France;KSV Cercle Brugge;https://cdn.sofifa.org/teams/2/light/1750.png;€350K;€7K;Right;RB;6'0;176lbs
13469;242291;K. Brünker;24;Germany;Bradford City;https://cdn.sofifa.org/teams/2/light/1804.png;€425K;€2K;Right;ST;6'3;172lbs
13470;53363;A. Collin;33;England;Carlisle United;https://cdn.sofifa.org/teams/2/light/1480.png;€150K;€2K;Right;GK;6'3;172lbs
13471;221812;A. Al Shamekh;25;Saudi Arabia;Al Raed;https://cdn.sofifa.org/teams/2/light/112392.png;€325K;€3K;Left;LB;5'9;168lbs
13472;231284;R. Delaney;21;Republic of Ireland;Rochdale;https://cdn.sofifa.org/teams/2/light/1955.png;€425K;€1K;Left;LCB;6'2;159lbs
13473;232820;K. Yamamoto;28;Japan;Júbilo Iwata;https://cdn.sofifa.org/teams/2/light/101144.png;€300K;€1K;Right;CM;5'10;174lbs
13474;237428;S. Nakahara;24;Japan;V-Varen Nagasaki;https://cdn.sofifa.org/teams/2/light/112448.png;€400K;€1K;Right;CM;5'10;150lbs
13475;239476;S. Ingolitsch;21;Austria;SKN St. Pölten;https://cdn.sofifa.org/teams/2/light/112075.png;€350K;€2K;Right;RM;5'10;159lbs
13476;200821;L. D'Ath;25;England;Milton Keynes Dons;https://cdn.sofifa.org/teams/2/light/1798.png;€375K;€3K;Right;RM;5'9;170lbs
13477;230517;Tiagildo Serra;30;Brazil;Sport Club do Recife;https://cdn.sofifa.org/teams/2/light/111057.png;€290K;€3K;Left;ST;5'9;154lbs
13478;169333;S. Rasswalder;31;Austria;TSV Hartberg;https://cdn.sofifa.org/teams/2/light/2017.png;€200K;€2K;Left;LB;5'9;148lbs
13479;235125;J. Esquivel;20;Mexico;Lobos BUAP;https://cdn.sofifa.org/teams/2/light/111035.png;€450K;€1K;Right;CDM;5'10;141lbs
13480;236661;F. Baak;19;Germany;Hertha BSC;https://cdn.sofifa.org/teams/2/light/166.png;€450K;€2K;Right;CB;6'1;165lbs
13481;186229;Zhang Chiming;29;China PR;Tianjin TEDA FC;https://cdn.sofifa.org/teams/2/light/111774.png;€300K;€3K;Right;RM;5'11;165lbs
13482;191093;R. Pillot;27;France;La Berrichonne de Châteauroux;https://cdn.sofifa.org/teams/2/light/212.png;€250K;€1K;Right;GK;6'2;181lbs
13483;209526;S. Kavanagh;24;Republic of Ireland;Shamrock Rovers;https://cdn.sofifa.org/teams/2/light/306.png;€325K;€1K;Left;LB;5'9;137lbs
13484;217718;S. Nattestad;23;Faroe Islands;AC Horsens;https://cdn.sofifa.org/teams/2/light/1446.png;€350K;€1K;Left;CB;6'6;209lbs
13485;239990;T. Broadbent;26;England;Bristol Rovers;https://cdn.sofifa.org/teams/2/light/1962.png;€260K;€2K;Left;CB;6'3;198lbs
13486;176246;M. Bottani;27;Switzerland;FC Lugano;https://cdn.sofifa.org/teams/2/light/10032.png;€325K;€2K;Right;CAM;5'7;139lbs
13487;186230;Feng Zhuoyi;29;China PR;Henan Jianye FC;https://cdn.sofifa.org/teams/2/light/111779.png;€290K;€3K;Right;RCM;6'0;165lbs
13488;196983;A. Falch;26;Norway;Sarpsborg 08 FF;https://cdn.sofifa.org/teams/2/light/112199.png;€280K;€1K;Left;GK;6'1;179lbs
13489;232567;K. Ono;28;Japan;Shonan Bellmare;https://cdn.sofifa.org/teams/2/light/113161.png;€250K;€1K;Left;LCB;5'11;165lbs
13490;232823;H. Kawabe;22;Japan;Sanfrecce Hiroshima;https://cdn.sofifa.org/teams/2/light/113157.png;€450K;€2K;Right;RCM;5'10;154lbs
13491;234615;R. Rabeï;23;France;Amiens SC;https://cdn.sofifa.org/teams/2/light/1816.png;€425K;€3K;Right;CAM;5'10;170lbs
13492;187511;D. Duarte;33;Mexico;Atlético Huila;https://cdn.sofifa.org/teams/2/light/112528.png;€120K;€1K;Right;CDM;5'11;159lbs
13493;240248;R. Hutton;19;England;Birmingham City;https://cdn.sofifa.org/teams/2/light/88.png;€450K;€2K;Right;RB;5'9;159lbs
13494;239226;J. Torres;18;United States;Sporting Lokeren;https://cdn.sofifa.org/teams/2/light/2007.png;€475K;€1K;Right;CDM;5'9;157lbs
13495;242554;B. Bye;22;United States;New England Revolution;https://cdn.sofifa.org/teams/2/light/691.png;€350K;€1K;Right;LB;6'0;185lbs
13496;236667;J. Iritier;23;Argentina;Club Atlético Aldosivi;https://cdn.sofifa.org/teams/2/light/111707.png;€425K;€2K;Right;LM;5'7;154lbs
13497;239995;P. López;20;Mexico;Pachuca;https://cdn.sofifa.org/teams/2/light/110147.png;€575K;€4K;Left;LCM;5'6;134lbs
13498;240251;L. Salas;20;Chile;CD Antofagasta;https://cdn.sofifa.org/teams/2/light/112533.png;€550K;€1K;Right;ST;5'8;174lbs
13499;189307;L. Young;28;England;Crawley Town;https://cdn.sofifa.org/teams/2/light/110890.png;€240K;€2K;Right;RB;5'9;134lbs
13500;209532;D. Bachmann;23;Austria;Kilmarnock;https://cdn.sofifa.org/teams/2/light/82.png;€325K;€5K;Right;GK;6'3;179lbs
13501;210812;D. Olsson;23;Sweden;GIF Sundsvall;https://cdn.sofifa.org/teams/2/light/1596.png;€350K;€1K;Left;LWB;6'0;161lbs
13502;229756;S. Nkansah;22;Germany;Eintracht Braunschweig;https://cdn.sofifa.org/teams/2/light/110500.png;€400K;€1K;Right;RCB;6'2;172lbs
13503;238460;R. Brewster;18;England;Liverpool;https://cdn.sofifa.org/teams/2/light/9.png;€700K;€8K;Right;ST;5'9;165lbs
13504;240252;V. Méndez;18;Chile;Unión Española;https://cdn.sofifa.org/teams/2/light/110977.png;€400K;€1K;Right;CDM;5'9;150lbs
13505;193404;M. Veloso;26;Switzerland;Neuchâtel Xamax;https://cdn.sofifa.org/teams/2/light/435.png;€350K;€2K;Left;RM;5'10;159lbs
13506;193660;Y. Arquin;30;France;Yeovil Town;https://cdn.sofifa.org/teams/2/light/346.png;€290K;€2K;Right;RM;6'2;187lbs
13507;219261;M. Jelavić;24;Croatia;Royal Excel Mouscron;https://cdn.sofifa.org/teams/2/light/111560.png;€400K;€2K;Right;ST;6'2;176lbs
13508;238205;A. Edathodika;31;India;;https://cdn.sofifa.org/flags/159.png;€ 0;€ 0;Left;LCB;6'0;172lbs
13509;238461;Luis Perea;20;Spain;CA Osasuna;https://cdn.sofifa.org/teams/2/light/479.png;€575K;€1K;Right;CM;6'3;174lbs
13510;239741;J. Villalba;19;Paraguay;Borussia Mönchengladbach;https://cdn.sofifa.org/teams/2/light/23.png;€650K;€3K;Right;ST;5'9;143lbs
13511;245631;Perera;21;Spain;Deportivo Alavés;https://cdn.sofifa.org/teams/2/light/463.png;€450K;€3K;Left;CDM;6'1;168lbs
13512;238208;E. Kane;23;Senegal;Sandefjord Fotball;https://cdn.sofifa.org/teams/2/light/1757.png;€400K;€1K;Right;CB;6'3;172lbs
13513;244608;Carlitos;25;Portugal;Wisła Płock;https://cdn.sofifa.org/teams/2/light/1569.png;€375K;€1K;Right;LM;5'9;143lbs
13514;246144;B. Mwila;24;Zambia;SCR Altach;https://cdn.sofifa.org/teams/2/light/15009.png;€400K;€2K;Right;ST;6'0;165lbs
13515;243841;S. Pittman;25;Scotland;Livingston FC;https://cdn.sofifa.org/teams/2/light/621.png;€375K;€1K;Right;CM;5'9;159lbs
13516;181377;E. Bajrami;30;Sweden;IF Elfsborg;https://cdn.sofifa.org/teams/2/light/700.png;€290K;€1K;Left;RM;5'10;170lbs
13517;140418;R. Duffy;32;Wales;Notts County;https://cdn.sofifa.org/teams/2/light/1937.png;€170K;€3K;Right;CB;5'11;143lbs
13518;214658;J. Karlström;23;Sweden;Djurgårdens IF;https://cdn.sofifa.org/teams/2/light/710.png;€400K;€1K;Right;RCM;6'0;179lbs
13519;221826;Li Tixiang;28;China PR;Guangzhou R&F;;;;;;;
13520;239746;L. Watkowiak;22;Germany;SV Wehen Wiesbaden;https://cdn.sofifa.org/teams/2/light/492.png;€300K;€1K;Right;GK;6'6;236lbs
13521;240258;O. Sangante;27;Senegal;La Berrichonne de Châteauroux;https://cdn.sofifa.org/teams/2/light/212.png;€350K;€1K;Right;RCM;6'2;192lbs
13522;208771;G. Buckley;24;Republic of Ireland;Cork City;https://cdn.sofifa.org/teams/2/light/422.png;€375K;€1K;Right;CAM;6'1;165lbs
13523;236675;K. Jakob;20;Germany;FC Augsburg;https://cdn.sofifa.org/teams/2/light/100409.png;€600K;€3K;Left;LB;6'0;163lbs
13524;245635;Dani Sandoval;20;Spain;Real Oviedo;https://cdn.sofifa.org/teams/2/light/110827.png;€675K;€2K;Left;LM;5'10;157lbs
13525;225924;D. Sosa;26;Argentina;Godoy Cruz;https://cdn.sofifa.org/teams/2/light/111706.png;€325K;€3K;Right;LW;5'6;141lbs
13526;229508;S. Sprangler;23;Austria;Wolfsberger AC;https://cdn.sofifa.org/teams/2/light/111822.png;€400K;€2K;Right;CM;6'0;170lbs
13527;231556;T. Schmidt;24;Germany;VfL Sportfreunde Lotte;https://cdn.sofifa.org/teams/2/light/110700.png;€375K;€1K;Right;RM;5'9;148lbs
13528;242308;I. Chenihi;28;Algeria;Al Fateh;https://cdn.sofifa.org/teams/2/light/112390.png;€300K;€5K;Left;LM;5'10;165lbs
13529;216453;L. Shephard;23;Wales;Forest Green Rovers;https://cdn.sofifa.org/teams/2/light/561.png;€325K;€2K;Right;RB;5'10;148lbs
13530;234629;K. Dirks Riis;21;Denmark;Esbjerg fB;https://cdn.sofifa.org/teams/2/light/1445.png;€475K;€3K;Right;CB;6'2;185lbs
13531;235397;N. Freeman;22;England;Wycombe Wanderers;https://cdn.sofifa.org/teams/2/light/1933.png;€425K;€2K;Right;LW;5'11;172lbs
13532;201094;B. Garratt;24;England;Crewe Alexandra;https://cdn.sofifa.org/teams/2/light/121.png;€325K;€2K;Right;GK;6'1;146lbs
13533;213894;H. White;23;England;Mansfield Town;https://cdn.sofifa.org/teams/2/light/1940.png;€350K;€3K;Right;RWB;6'1;150lbs
13534;226182;Sui Weijie;35;China PR;Chongqing Dangdai Lifan FC SWM Team;https://cdn.sofifa.org/teams/2/light/112165.png;€70K;€1K;Right;GK;6'2;194lbs
13535;230534;S. Mvibudulu;25;DR Congo;SG Sonnenhof Großaspach;https://cdn.sofifa.org/teams/2/light/111379.png;€375K;€1K;Right;ST;6'2;181lbs
13536;238214;M. Degerlund;20;Sweden;Hammarby IF;https://cdn.sofifa.org/teams/2/light/708.png;€375K;€1K;Left;CB;6'5;192lbs
13537;235655;M. Al Enazi;34;Saudi Arabia;Al Batin;https://cdn.sofifa.org/teams/2/light/112990.png;€90K;€3K;Right;RB;5'3;130lbs
13538;237959;J. Delem;25;France;Seattle Sounders FC;https://cdn.sofifa.org/teams/2/light/111144.png;€350K;€1K;Right;CDM;5'11;157lbs
13539;245639;André Anderson;18;Brazil;US Salernitana 1919;https://cdn.sofifa.org/teams/2/light/110373.png;€625K;€4K;Right;CF;5'11;159lbs
13540;208776;F. Stritzel;24;Germany;SV Darmstadt 98;https://cdn.sofifa.org/teams/2/light/110502.png;€290K;€2K;Right;GK;6'6;203lbs
13541;235656;W. Al Anazi;23;Saudi Arabia;Al Shabab;https://cdn.sofifa.org/teams/2/light/111674.png;€425K;€5K;Right;CM;5'6;150lbs
13542;208009;W. Jobello;24;France;GFC Ajaccio;https://cdn.sofifa.org/teams/2/light/110316.png;€400K;€1K;Right;RW;5'10;150lbs
13543;226186;Luo Xin;28;China PR;Beijing Renhe FC;https://cdn.sofifa.org/teams/2/light/112537.png;€280K;€2K;Right;RCB;6'0;165lbs
13544;184714;M. Green;31;England;Lincoln City;https://cdn.sofifa.org/teams/2/light/149.png;€270K;€4K;Right;ST;6'0;179lbs
13545;235147;T. David;21;Netherlands;ADO Den Haag;https://cdn.sofifa.org/teams/2/light/650.png;€350K;€1K;Right;RB;5'11;154lbs
13546;239244;A. Danek;23;Poland;Cracovia;https://cdn.sofifa.org/teams/2/light/110747.png;€425K;€1K;Right;RM;5'11;146lbs
13547;240012;F. Mussa;22;Tanzania;CD Tenerife;https://cdn.sofifa.org/teams/2/light/260.png;€500K;€2K;Left;LM;5'7;143lbs
13548;182156;G. Bolger;29;Republic of Ireland;Shamrock Rovers;https://cdn.sofifa.org/teams/2/light/306.png;€240K;€1K;Right;LDM;5'11;161lbs
13549;211597;G. Glendon;23;England;Carlisle United;https://cdn.sofifa.org/teams/2/light/1480.png;€375K;€2K;Right;CM;5'10;159lbs
13550;242573;D. Caicedo;18;Colombia;Deportivo Cali;https://cdn.sofifa.org/teams/2/light/101102.png;€675K;€1K;Right;RM;5'5;143lbs
13551;177549;D. Oduro;32;Ghana;San Jose Earthquakes;https://cdn.sofifa.org/teams/2/light/111928.png;€240K;€2K;Right;RM;6'0;161lbs
13552;243853;M. Maphangule;26;South Africa;Orlando Pirates;https://cdn.sofifa.org/teams/2/light/110930.png;€375K;€1K;Right;ST;5'10;176lbs
13553;212366;J. Sheehan;23;Wales;Newport County;https://cdn.sofifa.org/teams/2/light/112254.png;€425K;€2K;Right;CAM;5'9;165lbs
13554;244110;Jesús Jiménez;24;Spain;Górnik Zabrze;https://cdn.sofifa.org/teams/2/light/420.png;€375K;€1K;Right;LM;6'0;176lbs
13555;245390;G. Traoré;18;France;Amiens SC;https://cdn.sofifa.org/teams/2/light/1816.png;€475K;€1K;Right;CDM;5'8;139lbs
13556;199311;Lee Hyun Woong;30;Korea Republic;Gyeongnam FC;https://cdn.sofifa.org/teams/2/light/111588.png;€280K;€1K;Right;CM;5'9;150lbs
13557;197776;T. Drage;26;Norway;FK Bodø/Glimt;https://cdn.sofifa.org/teams/2/light/918.png;€350K;€1K;Right;LW;5'9;137lbs
13558;246416;L. Dajaku;17;Germany;VfB Stuttgart;https://cdn.sofifa.org/teams/2/light/36.png;€600K;€3K;Right;ST;5'11;163lbs
13559;209041;Y. Al Musallam;31;Saudi Arabia;Al Raed;https://cdn.sofifa.org/teams/2/light/112392.png;€200K;€3K;Left;CB;6'0;185lbs
13560;240529;Rayco;21;Spain;CD Lugo;https://cdn.sofifa.org/teams/2/light/110831.png;€475K;€1K;Right;CAM;5'10;143lbs
13561;232338;Han Hee Hoon;27;Korea Republic;Daegu FC;https://cdn.sofifa.org/teams/2/light/2056.png;€290K;€1K;Right;CB;6'0;172lbs
13562;236434;H. Muñoz;23;Mexico;Club Tijuana;https://cdn.sofifa.org/teams/2/light/111678.png;€350K;€3K;Right;CB;5'9;176lbs
13563;242578;B. Badiashile;17;France;AS Monaco;https://cdn.sofifa.org/teams/2/light/69.png;€550K;€4K;Left;CB;6'4;170lbs
13564;10899;C. Porter;34;England;Crewe Alexandra;https://cdn.sofifa.org/teams/2/light/121.png;€160K;€4K;Right;ST;6'1;183lbs
13565;220819;R. Kitto;23;Australia;Adelaide United;https://cdn.sofifa.org/teams/2/light/111393.png;€400K;€1K;Left;LW;6'0;165lbs
13566;244115;N. Taravel;23;France;Grenoble Foot 38;https://cdn.sofifa.org/teams/2/light/1805.png;€350K;€1K;Left;CB;6'2;176lbs
13567;246419;Y. Verschaeren;16;Belgium;RSC Anderlecht;https://cdn.sofifa.org/teams/2/light/229.png;€650K;€1K;Right;CAM;5'8;139lbs
13568;195219;L. Wilkinson;26;England;Stevenage;https://cdn.sofifa.org/teams/2/light/361.png;€300K;€2K;Right;CB;6'2;163lbs
13569;241044;M. Osores;21;Argentina;Atlético Tucumán;https://cdn.sofifa.org/teams/2/light/111708.png;€425K;€1K;Right;CB;6'3;172lbs
13570;245652;M. Gueye;20;Senegal;AS Saint-Étienne;https://cdn.sofifa.org/teams/2/light/1819.png;€475K;€4K;Right;ST;6'1;176lbs
13571;184980;I. Bermingham;29;Republic of Ireland;St. Patrick's Athletic;https://cdn.sofifa.org/teams/2/light/423.png;€230K;€1K;Left;LB;5'10;161lbs
13572;223381;M. Demetriou;28;England;Newport County;https://cdn.sofifa.org/teams/2/light/112254.png;€280K;€2K;Left;LCB;5'11;159lbs
13573;234645;N. McGinley;21;England;Forest Green Rovers;https://cdn.sofifa.org/teams/2/light/561.png;€375K;€6K;Left;LCB;6'3;165lbs
13574;234901;N. Shipnoski;20;Germany;SV Wehen Wiesbaden;https://cdn.sofifa.org/teams/2/light/492.png;€550K;€1K;Right;RM;6'0;150lbs
13575;245653;J. Murray;22;Australia;Central Coast Mariners;https://cdn.sofifa.org/teams/2/light/111396.png;€425K;€1K;Right;ST;5'11;163lbs
13576;157590;J. Mauersberger;33;Germany;TSV 1860 München;https://cdn.sofifa.org/teams/2/light/33.png;€120K;€1K;Left;CB;6'4;205lbs
13577;237718;S. Ambri;20;France;Valenciennes FC;https://cdn.sofifa.org/teams/2/light/110456.png;€525K;€1K;Left;ST;5'10;141lbs
13578;199831;R. Sattelmaier;30;Germany;SV Darmstadt 98;https://cdn.sofifa.org/teams/2/light/110502.png;€190K;€3K;Right;GK;6'2;192lbs
13579;214679;H. Gjesdal;24;Norway;Kristiansund BK;https://cdn.sofifa.org/teams/2/light/113459.png;€350K;€1K;Left;CB;6'4;192lbs
13580;182423;Yang Shanping;30;China PR;Dalian YiFang FC;https://cdn.sofifa.org/teams/2/light/112378.png;€230K;€4K;Right;RCB;6'2;176lbs
13581;176792;M. Pode;32;Sweden;Trelleborgs FF;https://cdn.sofifa.org/teams/2/light/703.png;€240K;€1K;Right;ST;6'2;181lbs
13582;242328;N. Stierlin;18;Germany;RB Leipzig;https://cdn.sofifa.org/teams/2/light/112172.png;€575K;€3K;Right;CDM;6'0;163lbs
13583;213401;A. Startsev;24;Kazakhstan;FC Energie Cottbus;https://cdn.sofifa.org/teams/2/light/162.png;€325K;€1K;Right;RB;5'9;159lbs
13584;234649;D. Petrovic;25;Serbia;SKN St. Pölten;https://cdn.sofifa.org/teams/2/light/112075.png;€350K;€3K;Right;CB;6'1;176lbs
13585;182681;C. Daniel;30;England;Peterborough United;https://cdn.sofifa.org/teams/2/light/1938.png;€220K;€2K;Left;LB;5'11;161lbs
